Codigo;nombre;unidad;Nombre de la Bodega;Ubicacion;id bodega;id minimo y maximo ;Saldo;Costo ;Lote;TOTAL
001-003-00119;Etiquetas Aromaticas Hierbaluisa;Unidad;Paseo;NULL;4;NULL;0,00;0,02;NULL;0
001-003-00120;Etiquetas Aromaticas Manzanilla Y Miel;Unidad;Paseo;NULL;4;NULL;0,00;0,02;NULL;0
001-003-00121;Etiquetas Aromaticas Menta;Unidad;Paseo;NULL;4;NULL;0,00;0,02;NULL;0
001-003-00122;Etiquetas Aromaticas Toronjil;Unidad;Paseo;NULL;4;NULL;0,00;0,02;NULL;0
001-003-00123;Etiquetas Doypac Chamomille;Unidad;Paseo;NULL;4;NULL;0,00;0,02;NULL;0
001-003-00124;Etiquetas Doypac Earl Grey;Unidad;Paseo;NULL;4;NULL;0,00;0,02;NULL;0
001-003-00125;Etiquetas Doypac Green Tea;Unidad;Paseo;NULL;4;NULL;0,00;0,02;NULL;0
001-003-00126;Etiquetas Doypac Lemon Ginger;Unidad;Paseo;NULL;4;NULL;0,00;0,02;NULL;0
001-003-00127;Etiquetas Doypac Strawberry;Unidad;Paseo;NULL;4;NULL;0,00;0,02;NULL;0
001-003-00128;Etiquetas Latas Atix Blend;Unidad;Paseo;NULL;4;NULL;0,00;0,14;NULL;0
001-003-00129;Etiquetas Latas Amarillas Delgada;Unidad;Paseo;NULL;4;NULL;0,00;0,02;NULL;0
001-003-00130;Etiquetas Latas Berry Berry Amarillas Delgada;Unidad;Paseo;NULL;4;NULL;0,00;0,05;NULL;0
001-003-00131;Etiquetas Latas Chamomille Amarilla Delgada;Unidad;Paseo;NULL;4;NULL;0,00;0,05;NULL;0
001-003-00132;Etiquetas Latas Cosmic Blend;Unidad;Paseo;NULL;4;NULL;0,00;0,11;NULL;0
001-003-00133;Etiquetas Latas Cyril Nuit The Noel;Unidad;Paseo;NULL;4;NULL;0,00;0,46;NULL;0
001-003-00134;Etiquetas Latas Earl Grey Amarilla Delgada;Unidad;Paseo;NULL;4;NULL;0,00;0,04;NULL;0
001-003-00135;Etiquetas Latas Green Tea Amarilla Delgada;Unidad;Paseo;NULL;4;NULL;0,00;0,01;NULL;0
001-003-00136;Etiquetas Latas Holiday Blend 10 Anos;Unidad;Paseo;NULL;4;NULL;0,00;0,01;NULL;0
001-003-00137;Etiquetas Latas Infusion Tartelle Mandarine;Unidad;Paseo;NULL;4;NULL;0,00;0,46;NULL;0
001-003-00138;Etiquetas Latas Infusion Infusion Coquelicot;Unidad;Paseo;NULL;4;NULL;0,00;0,46;NULL;0
001-003-00139;Etiquetas Latas Infusion Mademoiselle;Unidad;Paseo;NULL;4;NULL;0,00;0,46;NULL;0
001-003-00140;Etiquetas Latas Infusion Miss Elissa;Unidad;Paseo;NULL;4;NULL;0,00;0,46;NULL;0
001-003-00141;Etiquetas Latas Infusion The Les Jardins De La Reine;Unidad;Paseo;NULL;4;NULL;0,00;0,46;NULL;0
001-003-00142;Etiquetas Latas Infusion The Ophir;Unidad;Paseo;NULL;4;NULL;0,00;0,46;NULL;0
001-003-00143;Etiquetas Latas Infusion The Angel Y Demon;Unidad;Paseo;NULL;4;NULL;0,00;0,46;NULL;0
001-003-00144;Etiquetas Latas Infusion The Au Coeur De Paris;Unidad;Paseo;NULL;4;NULL;0,00;0,46;NULL;0
001-003-00145;Etiquetas Latas Infusion The Les Contrairies;Unidad;Paseo;NULL;4;NULL;0,00;0,46;NULL;0
001-003-00146;Etiquetas Latas Legacy Blend 10 Anos;Unidad;Paseo;NULL;4;NULL;0,00;0,13;NULL;0
001-003-00147;Etiquetas Latas Lemon Ginger Amarilla Delgada;Unidad;Paseo;NULL;4;NULL;0,00;0,05;NULL;0
001-003-00148;Etiquetas Latas Natural Vitality;Unidad;Paseo;NULL;4;NULL;0,00;0,05;NULL;0
001-003-00149;Etiquetas Latas Strawberry Amarilla Delgada;Unidad;Paseo;NULL;4;NULL;0,00;0,01;NULL;0
001-003-00150;Etiquetas Latas Arquitectura Sostenible;Unidad;Paseo;NULL;4;NULL;0,00;0,92;NULL;0
001-003-00151;Etiquetas Latas Menta Sandia;Unidad;Paseo;NULL;4;NULL;0,00;0,09;NULL;0
001-003-00152;Frascos Pequenos Bubble Tea;Unidad;Paseo;NULL;4;NULL;0,00;0,24;NULL;0
001-003-00153;Cajas Fiorana;Unidad;Paseo;NULL;4;NULL;0,00;0,43;NULL;0
001-003-00154;Mangas Calendario Amarilla;Unidad;Paseo;NULL;4;NULL;0,00;1;NULL;0
001-003-00155;Mangas Calendario Colores;Unidad;Paseo;NULL;4;NULL;25,00;0,8;NULL;20
001-003-00156;Fajillas Jamaica Berries;Unidad;Paseo;NULL;4;NULL;0,00;0,01;NULL;0
001-003-00157;Fajillas Lemon Black Tea;Unidad;Paseo;NULL;4;NULL;0,00;0,01;NULL;0
001-003-00158;Fajillas Lemon Ginger;Unidad;Paseo;NULL;4;NULL;0,00;0,01;NULL;0
001-003-00160;Fajillas Rooibos Mango;Unidad;Paseo;NULL;4;NULL;0,00;0,07;NULL;0
001-003-00161;Fajillas White Tea Rose;Unidad;Paseo;NULL;4;NULL;0,00;0,07;NULL;0
001-003-00162;Fajas;Unidad;Paseo;NULL;4;NULL;0,00;0,26;NULL;0
001-003-00163;Cartones 178314 (71 Cajas Grandes);Unidad;Paseo;NULL;4;NULL;0,00;1,41;NULL;0
001-003-00164;Cartones 178314 (61);Unidad;Paseo;NULL;4;NULL;0,00;0,56;NULL;0
001-003-00165;Cartones 189771 (81 );Unidad;Paseo;NULL;4;NULL;0,00;1,13;NULL;0
001-003-00166;Cartones 188399 (51 );Unidad;Paseo;NULL;4;NULL;0,00;0,53;NULL;0
001-003-00167;Maquila Doypack Every Express;Unidad;Paseo;NULL;4;NULL;0,00;0,03;NULL;0
001-003-00168;Etiqueta Grande Black Sunshine;Unidad;Paseo;NULL;4;NULL;9,00;0,04;NULL;0,36
001-003-00169;Etiqueta Grande Creamy Noir;Unidad;Paseo;NULL;4;NULL;6,00;0,04;NULL;0,24
001-003-00170;Etiqueta Grande Caramelo Supreme;Unidad;Paseo;NULL;4;NULL;10,00;0,04;NULL;0,4
001-003-00171;Etiqueta Grande Black Velvet;Unidad;Paseo;NULL;4;NULL;6,00;0,04;NULL;0,24
001-003-00172;Etiqueta Grande Lucky Mango;Unidad;Paseo;NULL;4;NULL;2,00;0,04;NULL;0,08
001-003-00173;Etiqueta Grande Tilo Lemon;Unidad;Paseo;NULL;4;NULL;20,00;0,04;NULL;0,8
001-003-00174;Etiqueta Grande Red Seduction;Unidad;Paseo;NULL;4;NULL;8,00;0,04;NULL;0,32
001-003-00175;Etiqueta Grande Bubbly Oolong;Unidad;Paseo;NULL;4;NULL;8,00;0,04;NULL;0,32
001-003-00176;Etiqueta Grande Pineapple Mint;Unidad;Paseo;NULL;4;NULL;7,00;0,04;NULL;0,28
001-003-00177;Etiqueta Grande Cotton Candid;Unidad;Paseo;NULL;4;NULL;44,00;0,04;NULL;1,76
001-003-00178;Etiqueta Grande Flower Lullaby;Unidad;Paseo;NULL;4;NULL;13,00;0,04;NULL;0,52
001-003-00179;Etiqueta Grande Amaranto Spice;Unidad;Paseo;NULL;4;NULL;21,00;0,04;NULL;0,84
001-003-00180;Etiqueta Grande Ruby Tangerine;Unidad;Paseo;NULL;4;NULL;25,00;0,04;NULL;1
